red,blue,actual,ai,ai_err,bookies,bookies_err
Glover Teixeira,Ovince Saint Preux,1,0.9989140033721924,0.0010859966278076172,0.4545454545454545,0.5454545454545455
Glover Teixeira,Patrick Cummins,1,0.9968287944793701,0.003171205520629883,0.84,0.16000000000000003
Glover Teixeira,Phil Davis,0,0.5198718309402466,0.5198718309402466,0.6774193548387096,0.6774193548387096
Kyle Kingsbury,Glover Teixeira,0,0.9910679459571838,0.9910679459571838,0.31746031746031744,0.31746031746031744
Rampage Jackson,Glover Teixeira,0,0.9995137453079224,0.9995137453079224,0.31746031746031744,0.31746031746031744
Chris Leben,Uriah Hall,0,0.004347919020801783,0.004347919020801783,0.2531645569620253,0.2531645569620253
Uriah Hall,Antonio Carlos Junior,1,0.4341224133968353,0.5658775866031647,0.30303030303030304,0.696969696969697
Uriah Hall,Bevon Lewis,1,0.9991672039031982,0.0008327960968017578,0.4,0.6
Uriah Hall,John Howard,0,0.9864907264709473,0.9864907264709473,0.826086956521739,0.826086956521739
Uriah Hall,Kelvin Gastelum,0,0.9020775556564331,0.9020775556564331,0.7402597402597402,0.7402597402597402
Uriah Hall,Oluwale Bamgbose,1,0.9789569973945618,0.021043002605438232,0.7619047619047619,0.23809523809523814
Uriah Hall,Ron Stallings,1,0.9999796152114868,2.0384788513183594e-05,0.9090909090909092,0.09090909090909083
Glover Teixeira,Misha Cirkunov,1,1.2404063909343677e-07,0.9999998759593609,0.4444444444444444,0.5555555555555556
Misha Cirkunov,Alex Nicholson,1,0.9999616146087646,3.838539123535156e-05,0.875,0.125
Misha Cirkunov,Ion Cutelaba,1,0.6011091470718384,0.3988908529281616,0.6875,0.3125
Misha Cirkunov,Jimmy Crute,1,0.0048395912162959576,0.995160408783704,0.5121951219512195,0.4878048780487805
Misha Cirkunov,Patrick Cummins,1,0.3704472780227661,0.6295527219772339,0.7752808988764045,0.2247191011235955
Volkan Oezdemir,Misha Cirkunov,1,0.31219813227653503,0.687801867723465,0.21052631578947367,0.7894736842105263
Augusto Sakai,Chase Sherman,1,0.385667085647583,0.614332914352417,0.696969696969697,0.303030303030303
Chas Skelly,Chris Gruetzemacher,1,0.5715528726577759,0.4284471273422241,0.7777777777777779,0.2222222222222221
Chas Skelly,Jim Alers,1,0.41318511962890625,0.5868148803710938,0.696969696969697,0.303030303030303
Chas Skelly,Jordan Griffin,1,0.09554743021726608,0.9044525697827339,0.4081632653061225,0.5918367346938775
Chas Skelly,Maximo Blanco,1,0.11818299442529678,0.8818170055747032,0.6,0.4
Darren Elkins,Chas Skelly,1,0.8105621933937073,0.18943780660629272,0.3921568627450981,0.6078431372549019
Sean Soriano,Chas Skelly,0,0.5186295509338379,0.5186295509338379,0.3703703703703704,0.3703703703703704
Davi Ramos,Austin Hubbard,1,0.385667085647583,0.614332914352417,0.8461538461538461,0.15384615384615385
Gleison Tibau,Khabib Nurmagomedov,0,0.0013813674449920654,0.0013813674449920654,0.6047430830039525,0.6047430830039525
Kamal Shalorus,Khabib Nurmagomedov,0,7.158470543799922e-05,7.158470543799922e-05,0.5,0.5
Khabib Nurmagomedov,Al Iaquinta,1,0.9998893141746521,0.00011068582534790039,0.8648648648648648,0.1351351351351352
Khabib Nurmagomedov,Conor McGregor,1,0.999997615814209,2.384185791015625e-06,0.6551724137931035,0.34482758620689646
Khabib Nurmagomedov,Darrell Horcher,1,0.9978224039077759,0.002177596092224121,0.9090909090909092,0.09090909090909083
Khabib Nurmagomedov,Dustin Poirier,1,0.9961500763893127,0.003849923610687256,0.8,0.19999999999999996
Khabib Nurmagomedov,Edson Barboza,1,0.9993426203727722,0.0006573796272277832,0.8039215686274509,0.1960784313725491
Khabib Nurmagomedov,Michael Johnson,1,0.9998267889022827,0.00017321109771728516,0.7752808988764045,0.2247191011235955
Pat Healy,Khabib Nurmagomedov,0,0.008004289120435715,0.008004289120435715,0.2898550724637681,0.2898550724637681
Thiago Tavares,Khabib Nurmagomedov,0,4.792459003510885e-05,4.792459003510885e-05,0.3636363636363637,0.3636363636363637
Francisco Trinaldo,Paul Felder,1,0.999984860420227,1.5139579772949219e-05,0.6078431372549019,0.3921568627450981
Jason Saggo,Paul Felder,0,0.19886517524719238,0.19886517524719238,0.6153846153846154,0.6153846153846154
Paul Felder,Daron Cruickshank,1,0.9680998921394348,0.031900107860565186,0.7058823529411765,0.2941176470588235
Adriano Martins,Islam Makhachev,1,1.4367314804530906e-07,0.999999856326852,0.4761904761904761,0.523809523809524
Islam Makhachev,Arman Tsarukyan,1,0.9999977350234985,2.2649765014648438e-06,0.7619047619047619,0.23809523809523814
Islam Makhachev,Davi Ramos,1,0.9999107122421265,8.928775787353516e-05,0.7916666666666665,0.20833333333333348
Islam Makhachev,Gleison Tibau,1,0.9857437014579773,0.014256298542022705,0.7435897435897436,0.2564102564102564
Islam Makhachev,Leo Kuntz,1,0.9999961853027344,3.814697265625e-06,0.8333333333333335,0.16666666666666652
Adam Milstead,Curtis Blaydes,1,0.5720518231391907,0.4279481768608093,0.2352941176470588,0.7647058823529412
Curtis Blaydes,Justin Willis,1,0.34983253479003906,0.6501674652099609,0.7333333333333333,0.2666666666666667
Curtis Blaydes,Shamil Abdurakhimov,1,0.02339615300297737,0.9766038469970226,0.8461538461538461,0.15384615384615385
Colton Smith,Diego Ferreira,0,0.15583766996860504,0.15583766996860504,0.3703703703703704,0.3703703703703704
Diego Ferreira,Beneil Dariush,0,0.6519522070884705,0.6519522070884705,0.7101449275362319,0.7101449275362319
Diego Ferreira,Kyle Nelson,1,0.9970954656600952,0.002904534339904785,0.8461538461538461,0.15384615384615385
Dustin Poirier,Diego Ferreira,1,0.9789061546325684,0.02109384536743164,0.6,0.4
Ramsey Nijem,Diego Ferreira,0,0.684878945350647,0.684878945350647,0.3703703703703704,0.3703703703703704
Jessica Andrade,Joanne Calderwood,1,0.5709530711174011,0.4290469288825989,0.5652173913043478,0.4347826086956522
Joanne Calderwood,Andrea Lee,1,9.30245514609851e-05,0.999906975448539,0.3225806451612903,0.6774193548387097
Joanne Calderwood,Ariane Lipski,1,0.3742249310016632,0.6257750689983368,0.31746031746031744,0.6825396825396826
Joanne Calderwood,Cortney Casey,1,0.824770450592041,0.17522954940795898,0.696969696969697,0.303030303030303
Joanne Calderwood,Seohee Ham,1,0.9967613816261292,0.0032386183738708496,0.8666666666666667,0.1333333333333333
Katlyn Chookagian,Joanne Calderwood,1,0.009171446785330772,0.9908285532146692,0.5121951219512195,0.4878048780487805
Douglas Silva de Andrade,Zubaira Tukhugov,0,0.8367711305618286,0.8367711305618286,0.5121951219512195,0.5121951219512195
Renato Moicano,Zubaira Tukhugov,1,0.9897874593734741,0.010212540626525879,0.5,0.5
Zubaira Tukhugov,Lerone Murphy,1,1.772753421391826e-05,0.9999822724657861,0.75,0.25
Zubaira Tukhugov,Phillipe Nover,1,0.37805527448654175,0.6219447255134583,0.7802197802197803,0.21978021978021967
Alan Jouban,Belal Muhammad,1,0.04990991950035095,0.950090080499649,0.5918367346938775,0.40816326530612246
Belal Muhammad,Chance Rencountre,1,0.1087755337357521,0.8912244662642479,0.8181818181818182,0.18181818181818177
Belal Muhammad,Takashi Sato,1,0.999956488609314,4.3511390686035156e-05,0.7959183673469387,0.20408163265306134
Vicente Luque,Belal Muhammad,1,0.8133811354637146,0.1866188645362854,0.5555555555555556,0.4444444444444444
Kai Kara-France,Mark De La Rosa,1,1.4141205610940233e-06,0.9999985858794389,0.6491228070175439,0.3508771929824561
Kai Kara-France,Raulian Paiva,1,0.040330156683921814,0.9596698433160782,0.726027397260274,0.273972602739726
Markus Perez,Anthony Hernandez,1,0.385667085647583,0.614332914352417,0.4651162790697674,0.5348837209302326
Damir Ismagulov,Thiago Moises,1,0.385667085647583,0.614332914352417,0.6875,0.3125
Daniel Cormier,Stipe Miocic,1,0.9950902462005615,0.0049097537994384766,0.5918367346938775,0.40816326530612246
Joey Beltran,Stipe Miocic,0,0.9722678661346436,0.9722678661346436,0.28169014084507044,0.28169014084507044
Junior Dos Santos,Stipe Miocic,1,0.9855345487594604,0.01446545124053955,0.8,0.19999999999999996
Roy Nelson,Stipe Miocic,0,0.0007045269012451172,0.0007045269012451172,0.7333333333333333,0.7333333333333333
Stipe Miocic,Alistair Overeem,1,0.2145824134349823,0.7854175865650177,0.5918367346938775,0.40816326530612246
Stipe Miocic,Andrei Arlovski,1,0.9282801151275635,0.07171988487243652,0.7058823529411765,0.2941176470588235
Stipe Miocic,Daniel Cormier,1,0.8842641115188599,0.11573588848114014,0.6153846153846154,0.3846153846153846
Stipe Miocic,Francis Ngannou,1,0.9976530075073242,0.0023469924926757812,0.4,0.6
Stipe Miocic,Junior Dos Santos,1,0.9795814752578735,0.020418524742126465,0.6226415094339622,0.37735849056603776
Stipe Miocic,Mark Hunt,1,0.834810733795166,0.16518926620483398,0.701492537313433,0.298507462686567
Conor McGregor,Nate Diaz,1,0.7593885660171509,0.24061143398284912,0.8095238095238095,0.19047619047619047
Gray Maynard,Nate Diaz,0,0.030744075775146484,0.030744075775146484,0.5454545454545454,0.5454545454545454
Jorge Masvidal,Nate Diaz,1,0.6433302760124207,0.35666972398757935,0.6078431372549019,0.3921568627450981
Nate Diaz,Conor McGregor,1,0.999976634979248,2.3365020751953125e-05,0.4651162790697674,0.5348837209302326
Nate Diaz,Dong Hyun Kim,0,0.003634201129898429,0.003634201129898429,0.4524886877828054,0.4524886877828054
Nate Diaz,Josh Thomson,0,0.08830888569355011,0.08830888569355011,0.5918367346938775,0.5918367346938775
Nate Diaz,Rory MacDonald,0,0.23322363197803497,0.23322363197803497,0.4405286343612335,0.4405286343612335
Sodiq Yusuff,Sheymon Moraes,1,0.385667085647583,0.614332914352417,0.5918367346938775,0.40816326530612246
Cory Sandhagen,Iuri Alcantara,1,1.3324432984518353e-05,0.9999866755670155,0.6666666666666665,0.3333333333333335
Cory Sandhagen,Mario Bautista,1,0.5869976282119751,0.4130023717880249,0.84,0.16000000000000003
David Teymur,Drakkar Klose,1,0.385667085647583,0.614332914352417,0.5652173913043478,0.4347826086956522
Amanda Nunes_0,Valentina Shevchenko_0,1,0.13926886022090912,0.8607311397790909,0.4444444444444444,0.5555555555555556
Amanda Nunes_1,Valentina Shevchenko_1,1,0.13926886022090912,0.8607311397790909,0.5121951219512195,0.4878048780487805
Valentina Shevchenko,Joanna Jedrzejczyk,1,0.006112853996455669,0.9938871460035443,0.75,0.25
Valentina Shevchenko,Liz Carmouche,1,0.0003592037537600845,0.9996407962462399,0.9166666666666664,0.08333333333333359
Valentina Shevchenko,Priscila Cachoeira,1,0.9994271993637085,0.0005728006362915039,0.9166666666666664,0.08333333333333359
Stephen Thompson,Vicente Luque,1,0.540133535861969,0.459866464138031,0.5348837209302325,0.4651162790697675
Vicente Luque,Belal Muhammad,1,0.548295259475708,0.451704740524292,0.5555555555555556,0.4444444444444444
Vicente Luque,Bryan Barberena,1,0.9930295348167419,0.006970465183258057,0.8245614035087719,0.17543859649122806
Vicente Luque,Chad Laprise,1,0.592309832572937,0.407690167427063,0.701492537313433,0.298507462686567
Vicente Luque,Hector Urbina,1,0.10072119534015656,0.8992788046598434,0.8529411764705883,0.1470588235294117
Vicente Luque,Jalin Turner,1,0.9998466968536377,0.0001533031463623047,0.875,0.125
Vicente Luque,Niko Price,1,0.5371903777122498,0.46280962228775024,0.5652173913043478,0.4347826086956522
Ricardo Ramos,Eduardo Garagorri,1,0.385667085647583,0.614332914352417,0.8113207547169812,0.18867924528301883
Alexander Yakovlev,Alex Da Silva,1,0.385667085647583,0.614332914352417,0.6,0.4
Veronica Macedo,Polyana Viana,1,0.385667085647583,0.614332914352417,0.5652173913043478,0.4347826086956522
Colby Covington,Jonathan Meunier,1,0.999782383441925,0.00021761655807495117,0.701492537313433,0.298507462686567
Colby Covington,Max Griffin,1,0.9967741370201111,0.003225862979888916,0.8076923076923077,0.1923076923076923
Colby Covington,Robbie Lawler,1,0.9999923706054688,7.62939453125e-06,0.75,0.25
Kamaru Usman,Colby Covington,1,0.9997867941856384,0.00021320581436157227,0.6551724137931035,0.34482758620689646
Wagner Silva,Colby Covington,0,4.595281097863335e-06,4.595281097863335e-06,0.18691588785046728,0.18691588785046728
Warlley Alves,Colby Covington,1,0.9506559371948242,0.04934406280517578,0.4878048780487805,0.5121951219512195
Anthony Pettis,Jim Miller,1,0.6143279671669006,0.38567203283309937,0.701492537313433,0.298507462686567
Diego Sanchez,Jim Miller,1,0.062081485986709595,0.9379185140132904,0.3846153846153847,0.6153846153846153
Francisco Trinaldo,Jim Miller,1,0.8945790529251099,0.10542094707489014,0.6875,0.3125
Jim Miller,Alex White,1,0.6059589385986328,0.3940410614013672,0.3921568627450981,0.6078431372549019
Jim Miller,Benson Henderson,0,7.471917342627421e-05,7.471917342627421e-05,0.6296296296296297,0.6296296296296297
Jim Miller,Clay Guida,1,0.04537668824195862,0.9546233117580414,0.5833333333333334,0.41666666666666663
Jim Miller,Jason Gonzalez,1,0.8518424034118652,0.14815759658813477,0.5348837209302325,0.4651162790697675
Jim Miller,Joe Lauzon,1,0.4128952622413635,0.5871047377586365,0.6491228070175439,0.3508771929824561
Jim Miller,Thiago Alves,1,0.05533154681324959,0.9446684531867504,0.425531914893617,0.574468085106383
Joe Lauzon,Jim Miller,0,0.002590598538517952,0.002590598538517952,0.5833333333333334,0.5833333333333334
Marcin Held,Nasrat Haqparast,1,0.9966713786125183,0.0033286213874816895,0.7802197802197803,0.21978021978021967
Nasrat Haqparast,Marc Diakiese,1,0.9933103322982788,0.006689667701721191,0.4166666666666667,0.5833333333333333
Eryk Anders,Gerald Meerschaert,1,0.013963987119495869,0.9860360128805041,0.5833333333333334,0.41666666666666663
Gerald Meerschaert,Oskar Piechota,1,0.005540928803384304,0.9944590711966157,0.35714285714285715,0.6428571428571428
Gerald Meerschaert,Ryan Janes,1,0.28752830624580383,0.7124716937541962,0.75,0.25
Kevin Holland,Gerald Meerschaert,1,0.7579250335693359,0.24207496643066406,0.6923076923076923,0.3076923076923077
Thiago Santos,Gerald Meerschaert,1,0.6961929202079773,0.3038070797920227,0.6153846153846154,0.3846153846153846
Scott Holtzman,Alan Patrick,1,3.801880211540265e-06,0.9999961981197885,0.2777777777777778,0.7222222222222222
Scott Holtzman,Darrell Horcher,1,0.00010579553782008588,0.9998942044621799,0.5918367346938775,0.40816326530612246
Scott Holtzman,Dong Hyun Ma,1,0.00023009149299468845,0.9997699085070053,0.7959183673469387,0.20408163265306134
Scott Holtzman,Michael McBride,1,0.00618983618915081,0.9938101638108492,0.7368421052631579,0.26315789473684215
Diego Sanchez,Mickey Gall,1,0.999133288860321,0.0008667111396789551,0.3333333333333333,0.6666666666666667
Mickey Gall,George Sullivan,1,0.0001216002565342933,0.9998783997434657,0.7647058823529411,0.23529411764705888
Mickey Gall,Salim Touahri,1,0.8513025641441345,0.14869743585586548,0.5,0.5
Antonina Shevchenko,Lucie Pudilova,1,0.385667085647583,0.614332914352417,0.6153846153846154,0.3846153846153846
Akira Corassani,Max Holloway,0,0.16123336553573608,0.16123336553573608,0.1724137931034483,0.1724137931034483
Dustin Poirier,Max Holloway,1,0.9411985874176025,0.05880141258239746,0.8373983739837398,0.16260162601626016
Justin Lawrence,Max Holloway,0,0.8902889490127563,0.8902889490127563,0.4,0.4
Leonard Garcia,Max Holloway,0,2.6761625122162513e-05,2.6761625122162513e-05,0.20833333333333334,0.20833333333333334
Max Holloway,Anthony Pettis,1,0.5845229029655457,0.41547709703445435,0.75,0.25
Max Holloway,Brian Ortega,1,0.9998521208763123,0.00014787912368774414,0.5238095238095238,0.47619047619047616
Max Holloway,Cole Miller,1,0.7750148773193359,0.22498512268066406,0.8181818181818182,0.18181818181818177
Max Holloway,Dustin Poirier,0,0.5514920353889465,0.5514920353889465,0.6875,0.6875
Max Holloway,Frankie Edgar,1,0.971496045589447,0.02850395441055298,0.7701149425287356,0.22988505747126442
Max Holloway,Jeremy Stephens,1,0.9849875569343567,0.01501244306564331,0.8181818181818182,0.18181818181818177
Max Holloway,Ricardo Lamas,1,0.9346587657928467,0.06534123420715332,0.7297297297297297,0.2702702702702703
Islam Makhachev,Arman Tsarukyan,1,0.385667085647583,0.614332914352417,0.7619047619047619,0.23809523809523814
Bruno Santos,Krzysztof Jotko,0,0.999984622001648,0.999984622001648,0.701492537313433,0.701492537313433
Tor Troeng,Krzysztof Jotko,0,0.43419039249420166,0.43419039249420166,0.43478260869565216,0.43478260869565216
Deiveson Figueiredo,Joseph Morales,1,0.31569427251815796,0.684305727481842,0.4761904761904761,0.523809523809524
Jussier Formiga,Deiveson Figueiredo,1,0.9984331727027893,0.0015668272972106934,0.4,0.6
Clay Guida,Erik Koch,1,0.3367728590965271,0.6632271409034729,0.2564102564102564,0.7435897435897436
Erik Koch,Daron Cruickshank,0,0.34198981523513794,0.34198981523513794,0.7468354430379747,0.7468354430379747
Erik Koch,Dustin Poirier,0,0.37053701281547546,0.37053701281547546,0.6666666666666665,0.6666666666666665
Erik Koch,Kyle Stewart,1,0.85307377576828,0.14692622423171997,0.5833333333333334,0.41666666666666663
Erik Koch,Ricardo Lamas,0,0.06953537464141846,0.06953537464141846,0.6923076923076923,0.6923076923076923
Erik Koch,Shane Campbell,1,0.6715666055679321,0.32843339443206787,0.4545454545454545,0.5454545454545455
Rafaello Oliveira,Erik Koch,0,0.0001882781070889905,0.0001882781070889905,0.19120458891013384,0.19120458891013384
Julie Kedzie,Germaine de Randamie,0,0.385667085647583,0.385667085647583,0.3703703703703704,0.3703703703703704
Frankie Edgar,Urijah Faber,1,0.7924367785453796,0.20756322145462036,0.8461538461538461,0.15384615384615385
Urijah Faber,Brad Pickett,1,0.15735702216625214,0.8426429778337479,0.7727272727272727,0.2272727272727273
Urijah Faber,Frankie Saenz,1,0.3538443446159363,0.6461556553840637,0.8305084745762712,0.1694915254237288
Urijah Faber,Ricky Simon,1,0.0005052390624769032,0.9994947609375231,0.23809523809523805,0.761904761904762
Andre Fili,Myles Jury,1,0.38680991530418396,0.613190084695816,0.43478260869565216,0.5652173913043479
Andre Fili,Sheymon Moraes,1,0.9996442794799805,0.00035572052001953125,0.6153846153846154,0.3846153846153846
Felipe Arantes,Andre Fili,0,0.28708595037460327,0.28708595037460327,0.4,0.4
Godofredo Pepey,Andre Fili,1,0.009667298756539822,0.9903327012434602,0.273972602739726,0.726027397260274
Michael Johnson,Andre Fili,1,0.9655842781066895,0.03441572189331055,0.5,0.5
Benito Lopez,Vince Morales,1,0.385667085647583,0.614332914352417,0.5121951219512195,0.4878048780487805
Brandon Vera,Jon Jones,0,1.4745053178444323e-08,1.4745053178444323e-08,0.31746031746031744,0.31746031746031744
Daniel Cormier,Jon Jones,1,0.3586956262588501,0.6413043737411499,0.273972602739726,0.726027397260274
Jon Jones,Anthony Smith,1,0.9999899864196777,1.0013580322265625e-05,0.8888888888888888,0.11111111111111116
Jon Jones,Daniel Cormier,1,0.9359722137451172,0.06402778625488281,0.6575342465753424,0.34246575342465757
