,Unnamed: 0,R_fighter,B_fighter,R_odds,B_odds,date,location,country,Winner,title_bout,weight_class,gender,B_Implied_probability,R_Implied_probability
3661,3661,Cole Miller,Steven Siler,-460.0,410.0,3/2/2012,"Sydney, New South Wales, Australia", Australia,Blue,False,Featherweight,MALE,0.19607843137254904,0.8214285714285714
3662,3662,Kyle Noke,Andrew Craig,-255.0,235.0,3/2/2012,"Sydney, New South Wales, Australia", Australia,Blue,False,Middleweight,MALE,0.29850746268656714,0.7183098591549296
3663,3663,TJ Waldburger,Jake Hecht,-140.0,120.0,3/2/2012,"Sydney, New South Wales, Australia", Australia,Red,False,Welterweight,MALE,0.45454545454545453,0.5833333333333334
3664,3664,Mackens Semerzier,Daniel Pineda,-145.0,135.0,3/2/2012,"Sydney, New South Wales, Australia", Australia,Blue,False,Featherweight,MALE,0.425531914893617,0.5918367346938775
3665,3665,Oli Thompson,Shawn Jordan,200.0,-220.0,3/2/2012,"Sydney, New South Wales, Australia", Australia,Blue,False,Heavyweight,MALE,0.6875,0.33333333333333326
3666,3666,Frankie Edgar,Benson Henderson,-130.0,120.0,2/25/2012,"Saitama, Japan", Japan,Blue,True,Lightweight,MALE,0.45454545454545453,0.5652173913043478
3667,3667,Rampage Jackson,Ryan Bader,-145.0,135.0,2/25/2012,"Saitama, Japan", Japan,Blue,False,Light Heavyweight,MALE,0.425531914893617,0.5918367346938775
3668,3668,Mark Hunt,Cheick Kongo,255.0,-280.0,2/25/2012,"Saitama, Japan", Japan,Red,False,Heavyweight,MALE,0.7368421052631579,0.28169014084507044
3669,3669,Yoshihiro Akiyama,Jake Shields,315.0,-345.0,2/25/2012,"Saitama, Japan", Japan,Blue,False,Welterweight,MALE,0.7752808988764045,0.24096385542168675
3670,3670,Yushin Okami,Tim Boetsch,-410.0,365.0,2/25/2012,"Saitama, Japan", Japan,Blue,False,Middleweight,MALE,0.2150537634408602,0.803921568627451
3671,3671,Hatsu Hioki,Bart Palaszewski,-185.0,170.0,2/25/2012,"Saitama, Japan", Japan,Red,False,Featherweight,MALE,0.3703703703703704,0.6491228070175439
3672,3672,Anthony Pettis,Joe Lauzon,-285.0,258.0,2/25/2012,"Saitama, Japan", Japan,Red,False,Lightweight,MALE,0.27932960893854747,0.7402597402597402
3673,3673,Takanori Gomi,Eiji Mitsuoka,-250.0,230.0,2/25/2012,"Saitama, Japan", Japan,Red,False,Lightweight,MALE,0.30303030303030304,0.7142857142857143
3674,3674,Norifumi Yamamoto,Vaughan Lee,-290.0,260.0,2/25/2012,"Saitama, Japan", Japan,Blue,False,Bantamweight,MALE,0.2777777777777778,0.7435897435897436
3675,3675,Riki Fukuda,Steve Cantwell,-310.0,280.0,2/25/2012,"Saitama, Japan", Japan,Red,False,Middleweight,MALE,0.2631578947368421,0.7560975609756098
3676,3676,Takeya Mizugaki,Chris Cariaso,-290.0,260.0,2/25/2012,"Saitama, Japan", Japan,Blue,False,Bantamweight,MALE,0.2777777777777778,0.7435897435897436
3677,3677,Tiequan Zhang,Issei Tamura,-196.0,181.0,2/25/2012,"Saitama, Japan", Japan,Blue,False,Featherweight,MALE,0.35587188612099646,0.6621621621621621
3678,3678,Diego Sanchez,Jake Ellenberger,320.0,-355.0,2/15/2012,"Omaha, Nebraska, USA", USA,Blue,False,Welterweight,MALE,0.7802197802197803,0.23809523809523805
3679,3679,Stefan Struve,Dave Herman,101.0,-111.0,2/15/2012,"Omaha, Nebraska, USA", USA,Red,False,Heavyweight,MALE,0.5260663507109005,0.4975124378109453
3680,3680,Aaron Simpson,Ronny Markes,130.0,-140.0,2/15/2012,"Omaha, Nebraska, USA", USA,Blue,False,Middleweight,MALE,0.5833333333333334,0.43478260869565216
3681,3681,Stipe Miocic,Philip De Fries,-515.0,410.0,2/15/2012,"Omaha, Nebraska, USA", USA,Red,False,Heavyweight,MALE,0.19607843137254904,0.8373983739837398
3682,3682,TJ Dillashaw,Walel Watson,-255.0,235.0,2/15/2012,"Omaha, Nebraska, USA", USA,Red,False,Bantamweight,MALE,0.29850746268656714,0.7183098591549296
3683,3683,Ivan Menjivar,John Albert,-240.0,220.0,2/15/2012,"Omaha, Nebraska, USA", USA,Red,False,Bantamweight,MALE,0.3125,0.7058823529411765
3684,3684,Jonathan Brookins,Vagner Rocha,-165.0,155.0,2/15/2012,"Omaha, Nebraska, USA", USA,Red,False,Featherweight,MALE,0.3921568627450981,0.6226415094339622
3685,3685,Anton Kuivanen,Justin Salas,130.0,-140.0,2/15/2012,"Omaha, Nebraska, USA", USA,Blue,False,Lightweight,MALE,0.5833333333333334,0.43478260869565216
3686,3686,Tim Means,Bernardo Magalhaes,115.0,-125.0,2/15/2012,"Omaha, Nebraska, USA", USA,Red,False,Lightweight,MALE,0.5555555555555556,0.46511627906976744
3687,3687,Nick Diaz,Carlos Condit,-190.0,175.0,2/4/2012,"Las Vegas, Nevada, USA", USA,Blue,True,Welterweight,MALE,0.36363636363636365,0.6551724137931035
3688,3688,Roy Nelson,Fabricio Werdum,140.0,-150.0,2/4/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Heavyweight,MALE,0.6,0.41666666666666674
3689,3689,Josh Koscheck,Mike Pierce,-270.0,248.0,2/4/2012,"Las Vegas, Nevada, USA", USA,Red,False,Welterweight,MALE,0.28735632183908044,0.7297297297297297
3690,3690,Renan Barao,Scott Jorgensen,-215.0,195.0,2/4/2012,"Las Vegas, Nevada, USA", USA,Red,False,Bantamweight,MALE,0.33898305084745756,0.6825396825396826
3691,3691,Ed Herman,Clifford Starks,-220.0,200.0,2/4/2012,"Las Vegas, Nevada, USA", USA,Red,False,Middleweight,MALE,0.33333333333333326,0.6875
3692,3692,Dustin Poirier,Max Holloway,-515.0,445.0,2/4/2012,"Las Vegas, Nevada, USA", USA,Red,False,Featherweight,MALE,0.1834862385321101,0.8373983739837398
3693,3693,Alex Caceres,Edwin Figueroa,115.0,-125.0,2/4/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Bantamweight,MALE,0.5555555555555556,0.46511627906976744
3694,3694,Matt Brown,Chris Cope,-335.0,305.0,2/4/2012,"Las Vegas, Nevada, USA", USA,Red,False,Welterweight,MALE,0.24691358024691357,0.7701149425287356
3695,3695,Matthew Riddle,Henry Martinez,-365.0,328.0,2/4/2012,"Las Vegas, Nevada, USA", USA,Red,False,Welterweight,MALE,0.23364485981308414,0.7849462365591396
3696,3696,Rafael Natal,Michael Kuiper,-152.0,142.0,2/4/2012,"Las Vegas, Nevada, USA", USA,Red,False,Middleweight,MALE,0.4132231404958678,0.6031746031746031
3697,3697,Dan Stittgen,Stephen Thompson,290.0,-320.0,2/4/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Welterweight,MALE,0.7619047619047619,0.2564102564102564
3698,3698,Rashad Evans,Phil Davis,-191.0,176.0,1/28/2012,"Chicago, Illinois, USA", USA,Red,False,Light Heavyweight,MALE,0.36231884057971014,0.6563573883161511
3699,3699,Chael Sonnen,Michael Bisping,-380.0,340.0,1/28/2012,"Chicago, Illinois, USA", USA,Red,False,Middleweight,MALE,0.22727272727272727,0.7916666666666665
3700,3700,Demian Maia,Chris Weidman,142.0,-152.0,1/28/2012,"Chicago, Illinois, USA", USA,Blue,False,Middleweight,MALE,0.6031746031746031,0.4132231404958678
3701,3701,Evan Dunham,Nik Lentz,-355.0,320.0,1/28/2012,"Chicago, Illinois, USA", USA,Red,False,Lightweight,MALE,0.23809523809523805,0.7802197802197803
3702,3702,Mike Russow,Jon Olav Einemo,-105.0,-105.0,1/28/2012,"Chicago, Illinois, USA", USA,Red,False,Heavyweight,MALE,0.5121951219512195,0.5121951219512195
3703,3703,Cub Swanson,George Roop,110.0,-130.0,1/28/2012,"Chicago, Illinois, USA", USA,Red,False,Featherweight,MALE,0.5652173913043478,0.4761904761904761
3704,3704,Charles Oliveira,Eric Wisely,-560.0,475.0,1/28/2012,"Chicago, Illinois, USA", USA,Red,False,Featherweight,MALE,0.17391304347826086,0.8484848484848484
3705,3705,Michael Johnson,Shane Roller,225.0,-245.0,1/28/2012,"Chicago, Illinois, USA", USA,Red,False,Lightweight,MALE,0.7101449275362319,0.3076923076923077
3706,3706,Joey Beltran,Lavar Johnson,-170.0,160.0,1/28/2012,"Chicago, Illinois, USA", USA,Blue,False,Heavyweight,MALE,0.3846153846153847,0.6296296296296297
3707,3707,Chris Camozzi,Dustin Jacoby,-145.0,135.0,1/28/2012,"Chicago, Illinois, USA", USA,Red,False,Middleweight,MALE,0.425531914893617,0.5918367346938775
3708,3708,Melvin Guillard,Jim Miller,140.0,-150.0,1/20/2012,"Nashville, Tennessee, USA", USA,Blue,False,Lightweight,MALE,0.6,0.41666666666666674
3709,3709,Duane Ludwig,Josh Neer,155.0,-165.0,1/20/2012,"Nashville, Tennessee, USA", USA,Blue,False,Welterweight,MALE,0.6226415094339622,0.3921568627450981
3710,3710,Mike Easton,Jared Papazian,-430.0,380.0,1/20/2012,"Nashville, Tennessee, USA", USA,Red,False,Bantamweight,MALE,0.20833333333333337,0.8113207547169812
3711,3711,Pat Barry,Christian Morecraft,-200.0,185.0,1/20/2012,"Nashville, Tennessee, USA", USA,Red,False,Heavyweight,MALE,0.3508771929824561,0.6666666666666665
3712,3712,Jorge Rivera,Eric Schafer,135.0,-145.0,1/20/2012,"Nashville, Tennessee, USA", USA,Red,False,Middleweight,MALE,0.5918367346938775,0.425531914893617
3713,3713,Kamal Shalorus,Khabib Nurmagomedov,100.0,-110.0,1/20/2012,"Nashville, Tennessee, USA", USA,Blue,False,Lightweight,MALE,0.5238095238095238,0.5
3714,3714,Charlie Brenneman,Daniel Roberts,-360.0,325.0,1/20/2012,"Nashville, Tennessee, USA", USA,Red,False,Welterweight,MALE,0.2352941176470588,0.782608695652174
3715,3715,Fabricio Camoes,Tommy Hayden,-310.0,280.0,1/20/2012,"Nashville, Tennessee, USA", USA,Red,False,Lightweight,MALE,0.2631578947368421,0.7560975609756098
3716,3716,Daniel Pineda,Pat Schilling,-140.0,130.0,1/20/2012,"Nashville, Tennessee, USA", USA,Red,False,Featherweight,MALE,0.43478260869565216,0.5833333333333334
3717,3717,Joseph Sandoval,Nick Denis,250.0,-275.0,1/20/2012,"Nashville, Tennessee, USA", USA,Blue,False,Bantamweight,MALE,0.7333333333333333,0.2857142857142857
3718,3718,Jose Aldo,Chad Mendes,-230.0,210.0,1/14/2012,"Rio de Janeiro, Brazil", Brazil,Red,True,Featherweight,MALE,0.3225806451612903,0.696969696969697
3719,3719,Vitor Belfort,Anthony Johnson,-125.0,115.0,1/14/2012,"Rio de Janeiro, Brazil", Brazil,Red,False,Middleweight,MALE,0.46511627906976744,0.5555555555555556
3720,3720,Rousimar Palhares,Mike Massenzio,-500.0,435.0,1/14/2012,"Rio de Janeiro, Brazil", Brazil,Red,False,Middleweight,MALE,0.18691588785046728,0.8333333333333335
3721,3721,Erick Silva,Carlo Prater,-530.0,455.0,1/14/2012,"Rio de Janeiro, Brazil", Brazil,Blue,False,Welterweight,MALE,0.1801801801801802,0.8412698412698413
3722,3722,Edson Barboza,Terry Etim,-305.0,275.0,1/14/2012,"Rio de Janeiro, Brazil", Brazil,Red,False,Lightweight,MALE,0.26666666666666666,0.7530864197530864
3723,3723,Thiago Tavares,Sam Stout,-125.0,115.0,1/14/2012,"Rio de Janeiro, Brazil", Brazil,Red,False,Lightweight,MALE,0.46511627906976744,0.5555555555555556
3724,3724,Gabriel Gonzaga,Ednaldo Oliveira,-140.0,130.0,1/14/2012,"Rio de Janeiro, Brazil", Brazil,Red,False,Heavyweight,MALE,0.43478260869565216,0.5833333333333334
3725,3725,Iuri Alcantara,Michihiro Omigawa,-192.0,177.0,1/14/2012,"Rio de Janeiro, Brazil", Brazil,Red,False,Featherweight,MALE,0.36101083032490977,0.6575342465753424
3726,3726,Ricardo Funch,Mike Pyle,455.0,-530.0,1/14/2012,"Rio de Janeiro, Brazil", Brazil,Blue,False,Welterweight,MALE,0.8412698412698413,0.1801801801801802
3727,3727,Felipe Arantes,Antonio Carvalho,155.0,-165.0,1/14/2012,"Rio de Janeiro, Brazil", Brazil,Red,False,Featherweight,MALE,0.6226415094339622,0.3921568627450981
3728,3728,Brock Lesnar,Alistair Overeem,130.0,-140.0,12/30/2011,"Las Vegas, Nevada, USA", USA,Blue,False,Heavyweight,MALE,0.5833333333333334,0.43478260869565216
3729,3729,Nate Diaz,Donald Cerrone,255.0,-280.0,12/30/2011,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,0.7368421052631579,0.28169014084507044
3730,3730,Jon Fitch,Johny Hendricks,-225.0,205.0,12/30/2011,"Las Vegas, Nevada, USA", USA,Blue,False,Welterweight,MALE,0.32786885245901637,0.6923076923076923
3731,3731,Vladimir Matyushenko,Alexander Gustafsson,300.0,-330.0,12/30/2011,"Las Vegas, Nevada, USA", USA,Blue,False,Light Heavyweight,MALE,0.7674418604651163,0.25
3732,3732,Nam Phan,Jimy Hettes,-165.0,155.0,12/30/2011,"Las Vegas, Nevada, USA", USA,Blue,False,Featherweight,MALE,0.3921568627450981,0.6226415094339622
3733,3733,Ross Pearson,Junior Assuncao,-325.0,295.0,12/30/2011,"Las Vegas, Nevada, USA", USA,Red,False,Featherweight,MALE,0.25316455696202533,0.7647058823529411
3734,3734,Anthony Njokuani,Danny Castillo,170.0,-185.0,12/30/2011,"Las Vegas, Nevada, USA", USA,Blue,False,Lightweight,MALE,0.6491228070175439,0.3703703703703704
3735,3735,Dong Hyun Kim,Sean Pierson,-345.0,315.0,12/30/2011,"Las Vegas, Nevada, USA", USA,Red,False,Welterweight,MALE,0.24096385542168675,0.7752808988764045
3736,3736,Jacob Volkmann,Efrain Escudero,-265.0,245.0,12/30/2011,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,0.2898550724637681,0.726027397260274
3737,3737,Manvel Gamburyan,Diego Nunes,195.0,-215.0,12/30/2011,"Las Vegas, Nevada, USA", USA,Blue,False,Featherweight,MALE,0.6825396825396826,0.33898305084745756
3738,3738,Jon Jones,Lyoto Machida,-475.0,420.0,12/10/2011,"Toronto, Ontario, Canada", Canada,Red,True,Light Heavyweight,MALE,0.19230769230769235,0.826086956521739
3739,3739,Frank Mir,Minotauro Nogueira,-210.0,190.0,12/10/2011,"Toronto, Ontario, Canada", Canada,Red,False,Heavyweight,MALE,0.3448275862068966,0.6774193548387096
3740,3740,Tito Ortiz,Rogerio Nogueira,245.0,-265.0,12/10/2011,"Toronto, Ontario, Canada", Canada,Blue,False,Light Heavyweight,MALE,0.726027397260274,0.2898550724637681
3741,3741,Claude Patrick,Brian Ebersole,-110.0,100.0,12/10/2011,"Toronto, Ontario, Canada", Canada,Blue,False,Welterweight,MALE,0.5,0.5238095238095238
3742,3742,Mark Hominick,Chan Sung Jung,-560.0,475.0,12/10/2011,"Toronto, Ontario, Canada", Canada,Blue,False,Featherweight,MALE,0.17391304347826086,0.8484848484848484
3743,3743,Krzysztof Soszynski,Igor Pokrajac,-255.0,235.0,12/10/2011,"Toronto, Ontario, Canada", Canada,Blue,False,Light Heavyweight,MALE,0.29850746268656714,0.7183098591549296
3744,3744,Jared Hamman,Costas Philippou,-176.0,166.0,12/10/2011,"Toronto, Ontario, Canada", Canada,Blue,False,Middleweight,MALE,0.37593984962406013,0.6376811594202898
3745,3745,John Makdessi,Dennis Hallman,-152.0,142.0,12/10/2011,"Toronto, Ontario, Canada", Canada,Blue,False,Lightweight,MALE,0.4132231404958678,0.6031746031746031
3746,3746,Walel Watson,Yves Jabouin,145.0,-155.0,12/10/2011,"Toronto, Ontario, Canada", Canada,Blue,False,Bantamweight,MALE,0.6078431372549019,0.40816326530612246
3747,3747,Mark Bocek,Nik Lentz,-142.0,132.0,12/10/2011,"Toronto, Ontario, Canada", Canada,Red,False,Lightweight,MALE,0.43103448275862066,0.5867768595041323
3748,3748,Rich Attonito,Jake Hecht,-230.0,210.0,12/10/2011,"Toronto, Ontario, Canada", Canada,Blue,False,Welterweight,MALE,0.3225806451612903,0.696969696969697
3749,3749,Mitch Clarke,John Cholish,315.0,-345.0,12/10/2011,"Toronto, Ontario, Canada", Canada,Blue,False,Lightweight,MALE,0.7752808988764045,0.24096385542168675
3750,3750,Michael Bisping,Jason Miller,-192.0,177.0,12/3/2011,"Las Vegas, Nevada, USA", USA,Red,False,Middleweight,MALE,0.36101083032490977,0.6575342465753424
3751,3751,Diego Brandao,Dennis Bermudez,-320.0,290.0,12/3/2011,"Las Vegas, Nevada, USA", USA,Red,True,Featherweight,MALE,0.2564102564102564,0.7619047619047619
3752,3752,TJ Dillashaw,John Dodson,-215.0,195.0,12/3/2011,"Las Vegas, Nevada, USA", USA,Blue,True,Bantamweight,MALE,0.33898305084745756,0.6825396825396826
3753,3753,Tony Ferguson,Yves Edwards,-350.0,318.0,12/3/2011,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,0.23923444976076558,0.7777777777777779
3754,3754,Louis Gaudinot,Johnny Bedford,205.0,-225.0,12/3/2011,"Las Vegas, Nevada, USA", USA,Blue,False,Bantamweight,MALE,0.6923076923076923,0.32786885245901637
3755,3755,Marcus Brimage,Stephen Bass,104.0,-114.0,12/3/2011,"Las Vegas, Nevada, USA", USA,Red,False,Featherweight,MALE,0.5327102803738317,0.49019607843137253
3756,3756,Dustin Pague,John Albert,-225.0,205.0,12/3/2011,"Las Vegas, Nevada, USA", USA,Blue,False,Bantamweight,MALE,0.32786885245901637,0.6923076923076923
3757,3757,Roland Delorme,Josh Ferguson,-105.0,-115.0,12/3/2011,"Las Vegas, Nevada, USA", USA,Red,False,Bantamweight,MALE,0.5348837209302325,0.5121951219512195
3758,3758,Steven Siler,Josh Clopton,-160.0,150.0,12/3/2011,"Las Vegas, Nevada, USA", USA,Red,False,Featherweight,MALE,0.4,0.6153846153846154
3759,3759,Bryan Caraway,Dustin Neace,-405.0,360.0,12/3/2011,"Las Vegas, Nevada, USA", USA,Red,False,Featherweight,MALE,0.21739130434782608,0.8019801980198021
3760,3760,Mauricio Rua,Dan Henderson,-153.0,143.0,11/19/2011,"San Jose, California, USA", USA,Blue,False,Light Heavyweight,MALE,0.411522633744856,0.6047430830039525
3761,3761,Wanderlei Silva,Cung Le,180.0,-220.0,11/19/2011,"San Jose, California, USA", USA,Red,False,Middleweight,MALE,0.6875,0.35714285714285715
3762,3762,Urijah Faber,Brian Bowles,-174.0,164.0,11/19/2011,"San Jose, California, USA", USA,Red,False,Bantamweight,MALE,0.37878787878787873,0.635036496350365
3763,3763,Rick Story,Martin Kampmann,-110.0,100.0,11/19/2011,"San Jose, California, USA", USA,Blue,False,Welterweight,MALE,0.5,0.5238095238095238
3764,3764,Stephan Bonnar,Kyle Kingsbury,138.0,-148.0,11/19/2011,"San Jose, California, USA", USA,Red,False,Light Heavyweight,MALE,0.5967741935483871,0.42016806722689076
3765,3765,Ryan Bader,Jason Brilz,-385.0,345.0,11/19/2011,"San Jose, California, USA", USA,Red,False,Light Heavyweight,MALE,0.2247191011235955,0.7938144329896908
3766,3766,Michael McDonald,Alex Soto,-410.0,365.0,11/19/2011,"San Jose, California, USA", USA,Red,False,Bantamweight,MALE,0.2150537634408602,0.803921568627451
3767,3767,Tom Lawlor,Chris Weidman,300.0,-330.0,11/19/2011,"San Jose, California, USA", USA,Blue,False,Middleweight,MALE,0.7674418604651163,0.25
3768,3768,Gleison Tibau,Rafael Dos Anjos,-155.0,145.0,11/19/2011,"San Jose, California, USA", USA,Red,False,Lightweight,MALE,0.40816326530612246,0.6078431372549019
3769,3769,Miguel Torres,Nick Pace,-410.0,365.0,11/19/2011,"San Jose, California, USA", USA,Red,False,Bantamweight,MALE,0.2150537634408602,0.803921568627451
3770,3770,Matt Brown,Seth Baczynski,-135.0,125.0,11/19/2011,"San Jose, California, USA", USA,Blue,False,Welterweight,MALE,0.4444444444444444,0.574468085106383
3771,3771,Danny Castillo,Shamar Bailey,-375.0,335.0,11/19/2011,"San Jose, California, USA", USA,Red,False,Lightweight,MALE,0.22988505747126436,0.7894736842105263
3772,3772,Cain Velasquez,Junior Dos Santos,-125.0,115.0,11/12/2011,"Anaheim, California, USA", USA,Blue,True,Heavyweight,MALE,0.46511627906976744,0.5555555555555556
3773,3773,Clay Guida,Benson Henderson,245.0,-265.0,11/12/2011,"Anaheim, California, USA", USA,Blue,False,Lightweight,MALE,0.726027397260274,0.2898550724637681
3774,3774,Dustin Poirier,Pablo Garza,-225.0,205.0,11/12/2011,"Anaheim, California, USA", USA,Red,False,Featherweight,MALE,0.32786885245901637,0.6923076923076923
3775,3775,Cub Swanson,Ricardo Lamas,165.0,-175.0,11/12/2011,"Anaheim, California, USA", USA,Blue,False,Featherweight,MALE,0.6363636363636364,0.37735849056603776
3776,3776,DaMarques Johnson,Clay Harvison,-260.0,240.0,11/12/2011,"Anaheim, California, USA", USA,Red,False,Welterweight,MALE,0.29411764705882354,0.7222222222222221
3777,3777,Norifumi Yamamoto,Darren Uyenoyama,-390.0,348.0,11/12/2011,"Anaheim, California, USA", USA,Blue,False,Bantamweight,MALE,0.22321428571428573,0.7959183673469387
3778,3778,Mackens Semerzier,Robert Peralta,-105.0,-105.0,11/12/2011,"Anaheim, California, USA", USA,Draw,False,Featherweight,MALE,0.5121951219512195,0.5121951219512195
3779,3779,Alex Caceres,Cole Escovedo,248.0,-270.0,11/12/2011,"Anaheim, California, USA", USA,Red,False,Bantamweight,MALE,0.7297297297297297,0.28735632183908044
3780,3780,Mike Pierce,Paul Bradley,-300.0,270.0,11/12/2011,"Anaheim, California, USA", USA,Red,False,Welterweight,MALE,0.2702702702702703,0.75
3781,3781,Aaron Rosa,Matt Lucas,-120.0,110.0,11/12/2011,"Anaheim, California, USA", USA,Red,False,Light Heavyweight,MALE,0.4761904761904761,0.5454545454545454
3782,3782,Chris Leben,Mark Munoz,205.0,-225.0,11/5/2011,"Birmingham, England, United Kingdom", United Kingdom,Blue,False,Middleweight,MALE,0.6923076923076923,0.32786885245901637
3783,3783,Brad Pickett,Renan Barao,115.0,-125.0,11/5/2011,"Birmingham, England, United Kingdom", United Kingdom,Blue,False,Bantamweight,MALE,0.5555555555555556,0.46511627906976744
3784,3784,Thiago Alves,Papy Abedi,-335.0,305.0,11/5/2011,"Birmingham, England, United Kingdom", United Kingdom,Red,False,Welterweight,MALE,0.24691358024691357,0.7701149425287356
3785,3785,Cyrille Diabate,Anthony Perosh,-355.0,320.0,11/5/2011,"Birmingham, England, United Kingdom", United Kingdom,Blue,False,Light Heavyweight,MALE,0.23809523809523805,0.7802197802197803
3786,3786,Terry Etim,Edward Faaloloto,-660.0,540.0,11/5/2011,"Birmingham, England, United Kingdom", United Kingdom,Red,False,Lightweight,MALE,0.15625,0.8684210526315791
3787,3787,John Maguire,Justin Edwards,120.0,-130.0,11/5/2011,"Birmingham, England, United Kingdom", United Kingdom,Red,False,Welterweight,MALE,0.5652173913043478,0.45454545454545453
3788,3788,Rob Broughton,Philip De Fries,145.0,-155.0,11/5/2011,"Birmingham, England, United Kingdom", United Kingdom,Blue,False,Heavyweight,MALE,0.6078431372549019,0.40816326530612246
3789,3789,Michihiro Omigawa,Jason Young,-210.0,190.0,11/5/2011,"Birmingham, England, United Kingdom", United Kingdom,Red,False,Featherweight,MALE,0.3448275862068966,0.6774193548387096
3790,3790,Chris Cope,Che Mills,235.0,-255.0,11/5/2011,"Birmingham, England, United Kingdom", United Kingdom,Blue,False,Welterweight,MALE,0.7183098591549296,0.29850746268656714
